business_id,rating,user_id
Young`s Jamaican Restaurant,5,1.0622678887460468e+20
Young`s Jamaican Restaurant,5,1.1373447086791388e+20
Young`s Jamaican Restaurant,5,1.1842511978806749e+20
Young`s Jamaican Restaurant,5,1.0476211743502131e+20
Young`s Jamaican Restaurant,5,1.1232846771405577e+20
Young`s Jamaican Restaurant,5,1.1689657948074626e+20
Young`s Jamaican Restaurant,5,1.0422000141503544e+20
My Gourmet,5,1.0142964813196036e+20
My Gourmet,5,1.1207847250622217e+20
My Gourmet,5,1.08686443234809e+20
My Gourmet,5,1.1118004619159632e+20
My Gourmet,5,1.069068609658508e+20
My Gourmet,5,1.1629033402794184e+20
My Gourmet,5,1.0702331498907892e+20
My Gourmet,5,1.1155022685666122e+20
My Gourmet,5,1.0600124092600918e+20
My Gourmet,5,1.0934001784437491e+20
My Gourmet,5,1.14208959218358e+20
My Gourmet,5,1.1458987476711078e+20
My Gourmet,5,1.081798862515557e+20
Thai 98 Cafe,5,1.0849345983270448e+20
Thai 98 Cafe,4,1.1752759739355326e+20
Thai 98 Cafe,3,1.179332343321576e+20
Thai 98 Cafe,3,1.1068671162301142e+20
Thai 98 Cafe,5,1.0745382887336785e+20
Thai 98 Cafe,1,1.0545584251398824e+20
Thai 98 Cafe,1,1.0947545272304252e+20
Thai 98 Cafe,1,1.1072455837716254e+20
Thai 98 Cafe,5,1.1000426923422432e+20
Thai 98 Cafe,5,1.0216063605341508e+20
Thai 98 Cafe,1,1.119929925962599e+20
Fireside Cafe,5,1.1011321808566454e+20
Fireside Cafe,5,1.0728684850611362e+20
Fireside Cafe,5,1.1832686697832753e+20
Fireside Cafe,3,1.0681523674363098e+20
Fireside Cafe,5,1.0117070570786505e+20
Fireside Cafe,5,1.1716353456710292e+20
Fireside Cafe,4,1.0271569530083464e+20
Fireside Cafe,5,1.1200527959906982e+20
Fireside Cafe,5,1.1444827528012453e+20
Fireside Cafe,5,1.068548953269368e+20
Fireside Cafe,5,1.0297991653825836e+20
Fireside Cafe,5,1.164670343006554e+20
Fireside Cafe,5,1.1786328244737748e+20
Fireside Cafe,5,1.1720305468330525e+20
Fireside Cafe,5,1.1222691102716822e+20
Fireside Cafe,3,1.0545248793157234e+20
Eat Peru - Homestyle Peruvian Food,5,1.047276916632866e+20
Eat Peru - Homestyle Peruvian Food,5,1.18011152707319e+20
Eat Peru - Homestyle Peruvian Food,5,1.1116455551273643e+20
Eat Peru - Homestyle Peruvian Food,5,1.04032752035398e+20
Eat Peru - Homestyle Peruvian Food,5,1.033862855284976e+20
Eat Peru - Homestyle Peruvian Food,5,1.108724416186735e+20
Eat Peru - Homestyle Peruvian Food,5,1.1311283062637055e+20
Eat Peru - Homestyle Peruvian Food,5,1.0044078851554148e+20
Eat Peru - Homestyle Peruvian Food,5,1.1088349108705542e+20
Eat Peru - Homestyle Peruvian Food,5,1.0597837354554129e+20
Eat Peru - Homestyle Peruvian Food,5,1.0759686214814338e+20
Eat Peru - Homestyle Peruvian Food,5,1.0654481800253745e+20
Eat Peru - Homestyle Peruvian Food,5,1.0075909416282689e+20
Eat Peru - Homestyle Peruvian Food,5,1.0545175273436194e+20
Eat Peru - Homestyle Peruvian Food,5,1.0436223852610996e+20
Eat Peru - Homestyle Peruvian Food,5,1.1171438279123485e+20
Eat Peru - Homestyle Peruvian Food,5,1.01580618459198e+20
Eat Peru - Homestyle Peruvian Food,5,1.057521128445556e+20
Eat Peru - Homestyle Peruvian Food,5,1.1136740870497462e+20
Kingfish Bistro,4,1.0152448413802735e+20
Kingfish Bistro,5,1.069303555103251e+20
Kingfish Bistro,5,1.0545031697663256e+20
Kingfish Bistro,5,1.151822470027854e+20
Kingfish Bistro,5,1.1171581005681825e+20
Kingfish Bistro,5,1.141715256154643e+20
Kingfish Bistro,5,1.0195881122413851e+20
Kingfish Bistro,5,1.1702922854749889e+20
Kingfish Bistro,5,1.0754298249643042e+20
Kingfish Bistro,5,1.0727723010853226e+20
High Side Cafe,5,1.0799541902675957e+20
High Side Cafe,5,1.091102962583028e+20
High Side Cafe,5,1.1491039225160407e+20
High Side Cafe,5,1.091964828409029e+20
High Side Cafe,5,1.0353722757633244e+20
High Side Cafe,5,1.010413362576507e+20
High Side Cafe,4,1.0497712947888384e+20
High Side Cafe,5,1.1817942858220369e+20
High Side Cafe,5,1.0848070335296284e+20
High Side Cafe,5,1.054458189253038e+20
High Side Cafe,5,1.1664021587584572e+20
High Side Cafe,5,1.1222664838688871e+20
High Side Cafe,5,1.0495684423816022e+20
High Side Cafe,5,1.0250201161490937e+20
High Side Cafe,4,1.0247873875703184e+20
High Side Cafe,4,1.112796487663112e+20
High Side Cafe,5,1.1040992389226457e+20
High Side Cafe,5,1.114959833663135e+20
High Side Cafe,5,1.1537644555978708e+20
High Side Cafe,5,1.09447284004496e+20
Dad's Pizzeria & Pub,4,1.0544452891400212e+20
Dad's Pizzeria & Pub,5,1.1637492368832904e+20
Dad's Pizzeria & Pub,5,1.1119185202396529e+20
Dad's Pizzeria & Pub,1,1.176453756365559e+20
Dad's Pizzeria & Pub,5,1.0004474708993696e+20
Dad's Pizzeria & Pub,4,1.0515866225057704e+20
E Sushi Grill,5,1.1331591152355954e+20
E Sushi Grill,5,1.004601559179071e+20
E Sushi Grill,5,1.0527394731518163e+20
E Sushi Grill,2,1.1640409554201453e+20
E Sushi Grill,5,1.0455724528760308e+20
E Sushi Grill,5,1.1011214444335936e+20
E Sushi Grill,3,1.0172281136913516e+20
E Sushi Grill,5,1.1634806195906824e+20
E Sushi Grill,5,1.006812229556704e+20
E Sushi Grill,5,1.0544358058883814e+20
E Sushi Grill,2,1.1666838505742084e+20
E Sushi Grill,4,1.15696805699143e+20
Los Rancheros Mexican Restaurant,5,1.0544305335785297e+20
Los Rancheros Mexican Restaurant,5,1.1262693813653604e+20
Los Rancheros Mexican Restaurant,4,1.0837265119791076e+20
Los Rancheros Mexican Restaurant,5,1.1596517909891133e+20
Los Rancheros Mexican Restaurant,3,1.128630924210648e+20
Mi Jalisco Mexican Restaurant,5,1.0774730749226992e+20
Mi Jalisco Mexican Restaurant,1,1.0679425333560472e+20
Mi Jalisco Mexican Restaurant,5,1.168679795579436e+20
Mi Jalisco Mexican Restaurant,1,1.1749589797839603e+20
Mi Jalisco Mexican Restaurant,3,1.1666148132881152e+20
Mi Jalisco Mexican Restaurant,5,1.07387320923483e+20
Mi Jalisco Mexican Restaurant,4,1.11509680600783e+20
Mi Jalisco Mexican Restaurant,5,1.0544174385153365e+20
Blue Moon Mexican Cafe,5,1.0151639495762982e+20
Blue Moon Mexican Cafe,5,1.1131912656470829e+20
Blue Moon Mexican Cafe,5,1.145957215882356e+20
Blue Moon Mexican Cafe,5,1.0983469050542893e+20
Blue Moon Mexican Cafe,5,1.0270448402466655e+20
Blue Moon Mexican Cafe,5,1.0889482460806408e+20
Blue Moon Mexican Cafe,4,1.0238863924446922e+20
Blue Moon Mexican Cafe,3,1.01569541870471e+20
Blue Moon Mexican Cafe,3,1.0710316989331812e+20
Blue Moon Mexican Cafe,3,1.0659727867755445e+20
Blue Moon Mexican Cafe,2,1.1521721979753818e+20
Blue Moon Mexican Cafe,4,1.0719638963421045e+20
Blue Moon Mexican Cafe,1,1.1759393248443556e+20
Blue Moon Mexican Cafe,4,1.045417895818812e+20
Blue Moon Mexican Cafe,5,1.0543531207994656e+20
Blue Moon Mexican Cafe,5,1.1722283068221504e+20
Blue Moon Mexican Cafe,5,1.0799350349379476e+20
Blue Moon Mexican Cafe,5,1.127226857294035e+20
Blue Moon Mexican Cafe,5,1.133951882732321e+20
Blue Moon Mexican Cafe,1,1.1598905570142885e+20
Blue Moon Mexican Cafe,5,1.0841159522045618e+20
Blue Moon Mexican Cafe,3,1.037879379543229e+20
Blue Moon Mexican Cafe,3,1.1178223035584273e+20
Blue Moon Mexican Cafe,5,1.1666240103705058e+20
Blue Moon Mexican Cafe,3,1.16841531855696e+20
Blue Moon Mexican Cafe,5,1.1630640972142528e+20
Blue Moon Mexican Cafe,3,1.073467724153878e+20
Blue Moon Mexican Cafe,4,1.0861606181216667e+20
Blue Moon Mexican Cafe,1,1.0758601889078262e+20
Bojangles' Famous Chicken 'n Biscuits,5,1.128265686735643e+20
Bojangles' Famous Chicken 'n Biscuits,1,1.0451993455721724e+20
Bojangles' Famous Chicken 'n Biscuits,4,1.1596075344978656e+20
Bojangles' Famous Chicken 'n Biscuits,1,1.1253212084354816e+20
Bojangles' Famous Chicken 'n Biscuits,3,1.0277038397272482e+20
Bojangles' Famous Chicken 'n Biscuits,5,1.0543352189613926e+20
Bojangles' Famous Chicken 'n Biscuits,1,1.0864952412985634e+20
The Great Greek Mediterranean Grill,5,1.0038011494913124e+20
The Great Greek Mediterranean Grill,5,1.05729697331007e+20
The Great Greek Mediterranean Grill,5,1.0798605433716167e+20
The Great Greek Mediterranean Grill,5,1.179528947744172e+20
The Great Greek Mediterranean Grill,5,1.160307953183664e+20
The Great Greek Mediterranean Grill,5,1.0263192797723232e+20
The Great Greek Mediterranean Grill,2,1.0590244592681692e+20
The Great Greek Mediterranean Grill,4,1.091859941879381e+20
The Great Greek Mediterranean Grill,5,1.0090012039253167e+20
The Great Greek Mediterranean Grill,5,1.0583711428995413e+20
The Great Greek Mediterranean Grill,5,1.1054806228386777e+20
The Great Greek Mediterranean Grill,3,1.1479837765957676e+20
The Great Greek Mediterranean Grill,4,1.0543143680202025e+20
The Great Greek Mediterranean Grill,5,1.1468483519728004e+20
The Great Greek Mediterranean Grill,5,1.1215141726495e+20
The Great Greek Mediterranean Grill,5,1.0530623754897324e+20
Di Papa's Italian Restaurant,1,1.1305250537868006e+20
Di Papa's Italian Restaurant,4,1.0543105627876788e+20
Di Papa's Italian Restaurant,5,1.1422075220772584e+20
Di Papa's Italian Restaurant,1,1.1696832905115918e+20
Di Papa's Italian Restaurant,1,1.0595011210373145e+20
Di Papa's Italian Restaurant,1,1.1339742586380748e+20
Di Papa's Italian Restaurant,5,1.1200707606042226e+20
Di Papa's Italian Restaurant,5,1.1735257704192788e+20
Di Papa's Italian Restaurant,1,1.0227118848787582e+20
Di Papa's Italian Restaurant,2,1.0328504100412388e+20
Di Papa's Italian Restaurant,5,1.158273072919298e+20
Di Papa's Italian Restaurant,1,1.1342198695175802e+20
Di Papa's Italian Restaurant,5,1.0776584344524317e+20
Mario's Pizza Italian Restaurant,5,1.0690839585786783e+20
Mario's Pizza Italian Restaurant,5,1.0613788995376244e+20
Mario's Pizza Italian Restaurant,5,1.1540332380453144e+20
Mario's Pizza Italian Restaurant,5,1.0395200266961828e+20
Mario's Pizza Italian Restaurant,5,1.113985068688803e+20
Mario's Pizza Italian Restaurant,3,1.057485825702889e+20
Mario's Pizza Italian Restaurant,4,1.1755421543236316e+20
Mario's Pizza Italian Restaurant,5,1.1483614460485837e+20
Mario's Pizza Italian Restaurant,5,1.1159904557752282e+20
Mario's Pizza Italian Restaurant,1,1.0542496788060486e+20
Mario's Pizza Italian Restaurant,5,1.1767978189917028e+20
Mario's Pizza Italian Restaurant,5,1.0661927382507124e+20
Mario's Pizza Italian Restaurant,1,1.0674194054169897e+20
Mario's Pizza Italian Restaurant,5,1.12234873553732e+20
Mario's Pizza Italian Restaurant,5,1.0046008684446458e+20
Mi Tierra Mexican Restaurant,5,1.1368093077240678e+20
Mi Tierra Mexican Restaurant,5,1.122827927062489e+20
Mi Tierra Mexican Restaurant,5,1.1126379111548096e+20
Mi Tierra Mexican Restaurant,5,1.1726457012872058e+20
Mi Tierra Mexican Restaurant,1,1.0492113277214938e+20
Mi Tierra Mexican Restaurant,3,1.0051124949308496e+20
Mi Tierra Mexican Restaurant,1,1.101431975447602e+20
Mi Tierra Mexican Restaurant,1,1.1396731260837016e+20
Mi Tierra Mexican Restaurant,5,1.167261178468033e+20
Mi Tierra Mexican Restaurant,4,1.1135363484254858e+20
Mi Tierra Mexican Restaurant,4,1.0816612786429764e+20
Mi Tierra Mexican Restaurant,3,1.0542166286637582e+20
Mi Tierra Mexican Restaurant,5,1.0791077693788368e+20
Mi Tierra Mexican Restaurant,4,1.0862270445575294e+20
Wolsen Caffe,5,1.089083557115003e+20
Wolsen Caffe,5,1.1732038478751524e+20
Wolsen Caffe,5,1.0774811104244408e+20
Wolsen Caffe,5,1.0510985820299094e+20
Wolsen Caffe,5,1.0974117913835656e+20
Wolsen Caffe,5,1.0167976715418288e+20
Wolsen Caffe,5,1.090990260562451e+20
Wolsen Caffe,5,1.1077274388945102e+20
Wolsen Caffe,5,1.0542010275567562e+20
Wolsen Caffe,4,1.0989184461106804e+20
Wolsen Caffe,5,1.078781660078135e+20
Wolsen Caffe,4,1.0840712429097556e+20
15 South Ristorante Enoteca,4,1.0787413157926751e+20
15 South Ristorante Enoteca,4,1.1084828972070576e+20
15 South Ristorante Enoteca,5,1.020126410083289e+20
15 South Ristorante Enoteca,5,1.1216425081164217e+20
15 South Ristorante Enoteca,5,1.0293364921750525e+20
15 South Ristorante Enoteca,5,1.145081667873321e+20
15 South Ristorante Enoteca,5,1.163763949677687e+20
15 South Ristorante Enoteca,5,1.128486852520348e+20
15 South Ristorante Enoteca,5,1.0692954824063946e+20
15 South Ristorante Enoteca,5,1.1527177104620714e+20
15 South Ristorante Enoteca,5,1.0728424400501213e+20
15 South Ristorante Enoteca,4,1.1785197085111604e+20
15 South Ristorante Enoteca,1,1.0848129179838023e+20
15 South Ristorante Enoteca,4,1.0558465959478636e+20
15 South Ristorante Enoteca,5,1.1497395990498307e+20
15 South Ristorante Enoteca,4,1.0878800774351916e+20
15 South Ristorante Enoteca,4,1.171833633118961e+20
15 South Ristorante Enoteca,5,1.1015550702026347e+20
15 South Ristorante Enoteca,5,1.1333352768384986e+20
15 South Ristorante Enoteca,3,1.0361591261060107e+20
15 South Ristorante Enoteca,5,1.1018453204377726e+20
15 South Ristorante Enoteca,4,1.0214697529406788e+20
15 South Ristorante Enoteca,4,1.059186034656061e+20
15 South Ristorante Enoteca,5,1.0143521154543002e+20
15 South Ristorante Enoteca,3,1.0479849130631012e+20
15 South Ristorante Enoteca,4,1.1740812948725026e+20
15 South Ristorante Enoteca,5,1.1411091935895863e+20
15 South Ristorante Enoteca,2,1.1116288257085404e+20
15 South Ristorante Enoteca,3,1.1296464235363805e+20
15 South Ristorante Enoteca,5,1.1699880452494375e+20
15 South Ristorante Enoteca,5,1.1820598419802628e+20
Blaze Pizza,5,1.119201070579131e+20
Blaze Pizza,1,1.0875101331772482e+20
Blaze Pizza,5,1.143759462616698e+20
Blaze Pizza,4,1.1761099328144936e+20
Blaze Pizza,2,1.0403124462093967e+20
Blaze Pizza,4,1.1812948860645992e+20
Blaze Pizza,5,1.0827790428172634e+20
Blaze Pizza,5,1.0611869081404305e+20
Blaze Pizza,2,1.0671241002028792e+20
Blaze Pizza,5,1.114623189693985e+20
Blaze Pizza,5,1.0553159426423969e+20
Blaze Pizza,4,1.1541233602453673e+20
Blaze Pizza,5,1.022336058813446e+20
Blaze Pizza,5,1.045107673406341e+20
Blaze Pizza,1,1.1105154620634246e+20
Blaze Pizza,5,1.0709410303166403e+20
Blaze Pizza,4,1.0762739643924364e+20
Blaze Pizza,5,1.132358282732543e+20
Blaze Pizza,5,1.1660834265195826e+20
Blaze Pizza,3,1.0940833725244655e+20
Blaze Pizza,5,1.0857341368762928e+20
Blaze Pizza,5,1.003499472709573e+20
Blaze Pizza,2,1.1541190236577043e+20
Rinconcito SuperLatinos Cafe,5,1.1364128586326958e+20
Rinconcito SuperLatinos Cafe,5,1.0913287666369844e+20
Rinconcito SuperLatinos Cafe,5,1.1636687782497957e+20
Rinconcito SuperLatinos Cafe,4,1.0541782350339111e+20
Rinconcito SuperLatinos Cafe,5,1.1116643266482704e+20
Rinconcito SuperLatinos Cafe,5,1.0333540971083815e+20
Rinconcito SuperLatinos Cafe,5,1.061753795054034e+20
Rinconcito SuperLatinos Cafe,5,1.1766367963268348e+20
Rinconcito SuperLatinos Cafe,5,1.1467865153384776e+20
Rinconcito SuperLatinos Cafe,2,1.12515814652876e+20
Rinconcito SuperLatinos Cafe,5,1.1103670133740436e+20
Rinconcito SuperLatinos Cafe,5,1.1194590859919149e+20
Rinconcito SuperLatinos Cafe,5,1.1138019303065167e+20
Rinconcito SuperLatinos Cafe,5,1.0009733116715224e+20
Rinconcito SuperLatinos Cafe,3,1.0319232263903665e+20
Panarea Mediterranean Sea Grill,5,1.089162009634262e+20
Panarea Mediterranean Sea Grill,5,1.0710671081986682e+20
Panarea Mediterranean Sea Grill,5,1.0731439066684272e+20
Panarea Mediterranean Sea Grill,4,1.1744591421183394e+20
Panarea Mediterranean Sea Grill,4,1.0541596090770022e+20
Panarea Mediterranean Sea Grill,5,1.1261306033625932e+20
Panarea Mediterranean Sea Grill,5,1.1127943706716293e+20
Panarea Mediterranean Sea Grill,4,1.1199502688610715e+20
Panarea Mediterranean Sea Grill,5,1.1335385939240262e+20
Panarea Mediterranean Sea Grill,5,1.0236733457937426e+20
Panarea Mediterranean Sea Grill,1,1.1055696852794858e+20
Panarea Mediterranean Sea Grill,5,1.0772060210737424e+20
Mr. Shrimp,5,1.136278828905756e+20
Mr. Shrimp,5,1.155726811524142e+20
Mr. Shrimp,5,1.0131021107290667e+20
Mr. Shrimp,3,1.0624054143636808e+20
Mr. Shrimp,5,1.0173300368677264e+20
Mr. Shrimp,5,1.0072834641219437e+20
Mr. Shrimp,5,1.0827058753607808e+20
Mr. Shrimp,5,1.0536886514242064e+20
Mr. Shrimp,5,1.0007259989368943e+20
Mr. Shrimp,5,1.1004394438241885e+20
Mr. Shrimp,3,1.011266478436444e+20
Mr. Shrimp,5,1.0366249395569725e+20
Mr. Shrimp,5,1.1568382908968446e+20
Mr. Shrimp,5,1.1812643783291496e+20
Mr. Shrimp,1,1.0027143964068494e+20
Mr. Shrimp,5,1.0537921982328013e+20
Mr. Shrimp,5,1.0540913914116492e+20
Mr. Shrimp,4,1.0655009756225108e+20
Mr. Shrimp,5,1.011133254971403e+20
Mr. Shrimp,5,1.1080892786269684e+20
Mr. Shrimp,5,1.0951836356859149e+20
Mr. Shrimp,1,1.1472320535003496e+20
Mr. Shrimp,1,1.0061809808972553e+20
Mr. Shrimp,5,1.163174702154132e+20
Mr. Shrimp,5,1.0426850653596869e+20
Mr. Shrimp,5,1.0415449847923846e+20
Two Guys Pizzeria & Restaurant,5,1.1011162590782589e+20
Two Guys Pizzeria & Restaurant,5,1.0770718998780143e+20
Two Guys Pizzeria & Restaurant,5,1.0926036477902176e+20
Two Guys Pizzeria & Restaurant,5,1.1518349723072868e+20
Two Guys Pizzeria & Restaurant,5,1.0771386781956746e+20
Two Guys Pizzeria & Restaurant,5,1.1237515505974492e+20
Two Guys Pizzeria & Restaurant,2,1.0609361265911792e+20
Two Guys Pizzeria & Restaurant,2,1.1316042332364903e+20
Two Guys Pizzeria & Restaurant,5,1.1714079884467125e+20
Two Guys Pizzeria & Restaurant,5,1.1481631403661106e+20
Two Guys Pizzeria & Restaurant,5,1.094843154115302e+20
Two Guys Pizzeria & Restaurant,5,1.1802394177677653e+20
Two Guys Pizzeria & Restaurant,5,1.0793270586424212e+20
Two Guys Pizzeria & Restaurant,5,1.1543119227625498e+20
Two Guys Pizzeria & Restaurant,4,1.1621359549228645e+20
Two Guys Pizzeria & Restaurant,5,1.054084792225184e+20
Two Guys Pizzeria & Restaurant,5,1.1208365502517897e+20
Two Guys Pizzeria & Restaurant,5,1.0149046264539634e+20
Two Guys Pizzeria & Restaurant,5,1.0478576090727468e+20
Two Guys Pizzeria & Restaurant,5,1.0872236951158265e+20
Two Guys Pizzeria & Restaurant,5,1.1647415889341578e+20
Two Guys Pizzeria & Restaurant,5,1.1187991953058344e+20
Two Guys Pizzeria & Restaurant,5,1.042037343322198e+20
The Pizza Place,5,1.1395685600982612e+20
The Pizza Place,5,1.0619185429287236e+20
The Pizza Place,5,1.16302542002399e+20
The Pizza Place,5,1.0740337461755758e+20
The Pizza Place,5,1.0805608613715549e+20
The Pizza Place,5,1.121878018501018e+20
The Pizza Place,5,1.0865315049883348e+20
The Pizza Place,5,1.0410873415001668e+20
The Pizza Place,5,1.087357480494474e+20
The Pizza Place,5,1.1770375869937689e+20
The Pizza Place,5,1.0335792788362514e+20
The Pizza Place,5,1.0784208985571946e+20
The Pizza Place,5,1.1119494646504256e+20
The Pizza Place,5,1.042900511878279e+20
The Pizza Place,5,1.0150223416648987e+20
The Pizza Place,5,1.1439321073165314e+20
The Pizza Place,5,1.0512766931949085e+20
The Pizza Place,5,1.1582728430497984e+20
The Pizza Place,5,1.094220528164386e+20
The Pizza Place,5,1.1587137154360302e+20
The Pizza Place,3,1.0467615887537552e+20
The Pizza Place,5,1.05404977795149e+20
The Pizza Place,5,1.0207813974276804e+20
The Pizza Place,5,1.1566090866457492e+20
The Pizza Place,5,1.0823564477629832e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.1318548860767737e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0409711585411513e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0604198018121174e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.1792283548220654e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0771153111822706e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0746609632641512e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.1634444705881471e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.026359513316907e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0685929962606e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0540473499998464e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.1458514440662768e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.0971763394974512e+20
"Fecafe - Restaurante Venezolano , cafeteria y mas.",5,1.1757643577726593e+20
OTTO PIZZA,5,1.056587809748728e+20
OTTO PIZZA,5,1.0036925550628096e+20
OTTO PIZZA,5,1.0450389391818074e+20
OTTO PIZZA,5,1.0540048400020577e+20
OTTO PIZZA,5,1.072366693614552e+20
OTTO PIZZA,4,1.057806323590524e+20
OTTO PIZZA,4,1.0472968158552012e+20
OTTO PIZZA,5,1.1113701805740868e+20
OTTO PIZZA,3,1.0611348077284064e+20
OTTO PIZZA,1,1.1603330706831368e+20
OTTO PIZZA,3,1.0640768346506551e+20
Dickeys bbq Pit,2,1.1068437050003618e+20
Dickeys bbq Pit,3,1.1321556795607386e+20
Dickeys bbq Pit,4,1.10958040066298e+20
Dickeys bbq Pit,4,1.146348472517276e+20
Dickeys bbq Pit,1,1.1103166459950793e+20
Dickeys bbq Pit,1,1.1328758578423128e+20
Dickeys bbq Pit,1,1.1468387853670089e+20
Perfect Fit Cuisine,5,1.0063228960316752e+20
Perfect Fit Cuisine,5,1.1107586240712856e+20
Perfect Fit Cuisine,5,1.023508596526368e+20
Perfect Fit Cuisine,5,1.1136959682399324e+20
Perfect Fit Cuisine,1,1.1271178562307398e+20
Perfect Fit Cuisine,5,1.0174345778678229e+20
Perfect Fit Cuisine,5,1.06389252905365e+20
Perfect Fit Cuisine,5,1.084800730188727e+20
Perfect Fit Cuisine,5,1.0539586385807607e+20
Perfect Fit Cuisine,5,1.0117990964865026e+20
Maestro Cucina Napoletana,5,1.0891898602331397e+20
Maestro Cucina Napoletana,5,1.170834306104545e+20
Maestro Cucina Napoletana,5,1.015863309359322e+20
Maestro Cucina Napoletana,5,1.1051885246179117e+20
Maestro Cucina Napoletana,5,1.0673217952968752e+20
Maestro Cucina Napoletana,2,1.1141809693157594e+20
Maestro Cucina Napoletana,5,1.0691927489061786e+20
Maestro Cucina Napoletana,5,1.1156954417066117e+20
Maestro Cucina Napoletana,5,1.0460212558068412e+20
Maestro Cucina Napoletana,5,1.076909262837004e+20
Maestro Cucina Napoletana,5,1.0885595398906316e+20
Maestro Cucina Napoletana,4,1.1608700111226244e+20
Maestro Cucina Napoletana,5,1.1055586504994075e+20
Maestro Cucina Napoletana,4,1.1314186897690804e+20
Maestro Cucina Napoletana,5,1.0539426718384089e+20
Maestro Cucina Napoletana,5,1.032621411831147e+20
Maestro Cucina Napoletana,5,1.0258207894134342e+20
Maestro Cucina Napoletana,5,1.0761553245088514e+20
Maestro Cucina Napoletana,5,1.0528010089589092e+20
Maestro Cucina Napoletana,5,1.0946608468780851e+20
Maestro Cucina Napoletana,5,1.1498103236428323e+20
Maestro Cucina Napoletana,5,1.1429765302191048e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.064775472910703e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.1184464533353569e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.172357212022424e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0795877514176736e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0022061936922993e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0539039937582304e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.1543072170331877e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.090569181974937e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.1628777644363524e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0163477746544987e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0648358238202924e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0132126632575746e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0790696886416962e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.1666271605438389e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.044745020732947e+20
DOÑA JUANA GUATEMALAN RESTAURANT,1,1.0971683703390842e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0736443977274915e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0372898517427556e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.1679098631646377e+20
DOÑA JUANA GUATEMALAN RESTAURANT,2,1.077732629583346e+20
DOÑA JUANA GUATEMALAN RESTAURANT,5,1.0847609826918508e+20
Wing Zone,5,1.011458302022647e+20
Wing Zone,5,1.0221879320916776e+20
Wing Zone,5,1.0045343149756188e+20
Wing Zone,1,1.076860236530959e+20
Wing Zone,3,1.150722802460028e+20
Wing Zone,4,1.0880997438960537e+20
Wing Zone,5,1.149048606940502e+20
Wing Zone,5,1.1058640936790624e+20
Wing Zone,4,1.1449002578613774e+20
Wing Zone,3,1.0800511088225808e+20
Wing Zone,3,1.0724414145936892e+20
Soupa Blvd,3,1.0472516100195397e+20
Soupa Blvd,2,1.0642254247068582e+20
Soupa Blvd,5,1.0538376084041848e+20
Soupa Blvd,5,1.096082793530297e+20
Soupa Blvd,3,1.1325370100502933e+20
Soupa Blvd,5,1.0848295548550696e+20
Soupa Blvd,5,1.0849869737760635e+20
Soupa Blvd,5,1.0296009586165906e+20
Gold Pizza Coffee,5,1.16883854518348e+20
Gold Pizza Coffee,3,1.0958197362409218e+20
Gold Pizza Coffee,5,1.0714578460747324e+20
Gold Pizza Coffee,3,1.0651729408171966e+20
Gold Pizza Coffee,5,1.1204421311166195e+20
Gold Pizza Coffee,5,1.0194400594822098e+20
Gold Pizza Coffee,4,1.1220920296908774e+20
Gold Pizza Coffee,5,1.1132267312302124e+20
Gold Pizza Coffee,5,1.1774356321414283e+20
Gold Pizza Coffee,1,1.165451618442034e+20
Gold Pizza Coffee,5,1.0538209636613897e+20
Gold Pizza Coffee,5,1.0071187627665842e+20
Gold Pizza Coffee,1,1.1626266036466572e+20
Gold Pizza Coffee,1,1.09364707262026e+20
